Master.Id,Tweet,Cluster_labels
9.66034E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66034E+17,Big Pharma Family Brought Us Opioid Crisis BigPharma PurduePharma OpioidCrisis Conspiracy,0
9.66034E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube Qanon chan PedoGateNews PIZZAGATEISREAL,1
9.66034E+17,Eeik BrianKeevan ThalesLives SethApex EsotericEntityy MoCowBell biketyrant dae JosephAschiero zackthefusky jumpinjonnydee LShrug usc PubliclyPrivat LiveFreeorDie TheNorsedude politicsofone skirtsnhose BobMurphyEcon Hmm  interesting  explain opioid crisis people drinking death US  possibly capitalism utopic paradise arguing ,0
9.66034E+17,Chronic pain patients feel pressure  restrictions amid opioid crisis ShareOurPain,0
9.66035E+17,Performing  social autopsy  West Virginia determine profile risk overdose ,0
9.66035E+17,survey raises questions  conducted  sample size  participated  terms opioids addiction explained  via Bloomberg,0
9.66035E+17,Opioid crisis weighs New Hampshire  s chief medical examiner via BostonGlobe,0
9.66035E+17,added video YouTube playlist First responders frontline fighting opioid crisis,0
9.66035E+17,SystemXmlXmlElement,0
9.66035E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66036E+17,Novus Detox Center  Opioid Crisis Demands Drug Czar Intervention,2
9.66036E+17,time HHSGov Opioid hackathon  partnership socrata  helped launch app literally saving lives ,0
9.66036E+17,opioid crisis America clearly borders boundaries ,0
9.66036E+17,DearAuntCrabby NRA guns solution gun problem  opioids solution opioid crisis ,0
9.66036E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66037E+17,Opioid Crisis  Military Research May Protect Citizens Warfighters via armedwscience,0
9.66037E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66037E+17,Acupuncture works  just like eraser  pain  one patient says,0
9.66037E+17,realDonaldTrump washingtonpost FoxNews Shut  children slaughtered  serious trouble FBI  Americans starving  struggling everywhere  opioid crisis booming  imposed Russian sanctions approved everyone  acrisk issues tweet ,0
9.66037E+17,way opioid crisis handled vs  crack cocaine crisis handled   ,0
9.66037E+17,heavy duty double agent shit get inside scoop opioid crisis  brave man ,0
9.66037E+17,well done presentation     Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis   POTUS realDonaldTrump PressSec seanhannity SebGorka LouDobbs JudicialWatch MAGA,1
9.66037E+17,evenings Festival Ideas  free open public  focuses opioidcrisis,0
9.66037E+17,Substance use disorders treatable diseases  must work ensure people access effective drug therapies,2
9.66038E+17, Opioid Crisis Management Forum  May       Miami  FL  Opioid Epidemic gained national attention  Hospitals  health systems health plans must take action  Register now take advantage early bird discounts ,0
9.66038E+17,opioid crisis makes therapeutic relationship adversarial via kevinmd good post depicts encounter seen patient  clinician,0
9.66038E+17,davidjtrone Trump figures addicts don  t vote  cares  Trump done absolutely nothing opioid crisis  Nothing  Remember November  re voting ,0
9.66038E+17,Opioid dependence recovery treatment  opioid crisis  overdose prevention,0
9.66038E+17,liked YouTube video   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66038E+17,opioid crisis really hard understand  Counties give lots Oxycontin hardcore painkillers tend lots overdose deaths  Counties give lots drugs fewer opioid deaths  two maps high correlation ,0
9.66038E+17,added video YouTube playlist   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66039E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66039E+17,Big Pharma Family Brought Us Opioid Crisis   re talking megabillionaire family behind one America  s profitable drugindustry empires  privately held Purdue Pharma ,0
9.66039E+17,Big Pharma Family Brought Us Opioid Crisis   re talking megabillionaire family behind ,0
9.66039E+17,WhosAGrumpyBear DavidJuurlink AmerAcadPainMed WLF AmerGeriatrics AmericanPainSoc USPain PracBioethics ACSCAN AAPainManage TheACPA PainEducators Myriad reasons nowover prescription opioid crisis  Includes fraudulent marketing Pharma  lazy docs  greedy pillmill docs  insurance refusal pay safer effective treatments  American mentality regarding  right  painfree  others ,0
9.66039E+17,House Republicans will begin series legislative hearings next week first step effort pass bipartisan bills tackling opioid crisis via WSJ,0
9.66039E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66039E+17,According National Institute Drug Abuse  around  Americans die opioid overdose daily basis  Last October  President Trump declared opioid crisis health emergency  ,2
9.66039E+17,Sackler family made billions opioid crisis Take good look faces people became rich Suffering Addiction Death  comes back,0
9.66039E+17,spend   Billion solve opioid crisis ,0
9.66039E+17,Spent time Summit Clinical Excellence opioid crisis Tempe  Arizona  last week  Posted two stories  Law enforcement  practitioners seek solutions ,0
9.6604E+17,Long Island saw  deaths attributed opioid use  alone,0
9.6604E+17,D  C  know opioid crisis OpioidEpidemic opioidcrisis opioids PrescriptionDrugs policyandchange AORecovery TheFix AddictionActvst,0
9.6604E+17,Combating Tennessees opioid crisis  dozen legislative proposals introduced,0
9.6604E+17,Two Miami law firms  LawyersAsbestos DiscoverMSP  filed statewide class action behalf Medicaid managed care groups recoup alleged losses opioid crisis ,0
9.6604E+17,Trump Fumbles Around Opioid Crisis   Die Every Day via thedailybeast,0
9.6604E+17,unintended affect opioidcrisis  Medical examiners caseload,0
9.6604E+17,Opioid abuse serious problem farm country  rural communities strong resilient  together  can overcome crisis  FarmTownStrong,0
9.6604E+17,mountains now changing subject drugs  OK  Democrats Congress introduced bill  b address opioid crisis  crickets GOP leadership  aware gun owners whove defended us drug cartels ,2
9.6604E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.6604E+17,Economic cost opioid crisis    trillion growing faster,0
9.66041E+17,New post    Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66041E+17,Overdose Lifeline  Opioid Crisis Prevention  Education  Harm Reduction Resources,0
9.66041E+17,JoThoHalloran close Marc Mezvinsky brokering peace Middle East  solving opioid crisis ,0
9.66041E+17,opiod crisis affect smaller communities  via VICE,0
9.66041E+17,HHS plan opioid crisis  Track prescribing patterns Medicaid data via HealthITNews,0
9.66041E+17,far  IL hospitals kept bills tied opioid crisis  change ER visits soar ACA flounders,0
9.66041E+17,Sackler family made billions opioid crisis,0
9.66042E+17,thank christianhosoi enough sharing journey psjh  opioid crisis America  never important time bring awareness topic  proud mission work organization ,0
9.66042E+17,Big Pharma Family Brought Us Opioid Crisis via Last American Vagabond   SocialEngineering bigpharma Business Health TopNews government Opiates PurduePharma Heroin addiction OpioidCrisis Conspiracy,0
9.66042E+17,four p  m  Isabella cty  comm  will decide join class action suit Big Pharma around opioid crisis,0
9.66042E+17, pm PST  Video  Alt  News  Destroying Illusion  QAnon  News    Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via Gazelle Daily,1
9.66042E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66042E+17,RealDonadTrump NancyPelosi GeraldoRivera chuckschumer COMPANY SHUT    EXCUSES  WTF GOING CONTINUED LIP SERVICE ASSHOLES CONTINUE MAKE PILES CASH   ,0
9.66042E+17, Opioid Crisis  Pain behind Addiction  halfhour special program opioid crisis Las Vegas  KCLV Channel  producers nancybyrne vegasmeld sueleavitt talk special,0
9.66042E+17,Hartford Health meets eprescribing deadline help battle opioid crisis,0
9.66042E+17,Catch recording  ashecon  APPAMDC experts take deepdive opioid crisis  use evidencebased policy combat  health economists can influence policy ,0
9.66043E+17,Overdose Lifeline  Opioid Crisis Prevention  Education  Harm Reduction Resources,0
9.66043E+17,Naloxone  medicine helping fight opioid crisis  explained via voxdotcom,0
9.66043E+17,Philly  s New Progressive DA Drops  Marijuana Possession Charges  Moves Big Pharma Opioid Crisis DALarryKrasner MarijuanaNews Philadelphia,0
9.66043E+17,Philly  s New Progressive DA Drops  Marijuana Possession Charges  Moves Big Pharma Opioid Crisis DALarryKrasner MarijuanaNews Philadelphia,0
9.66043E+17,Philly  s New Progressive DA Drops  Marijuana Possession Charges  Moves Big Pharma Opioid Crisis DALarryKrasner MarijuanaNews Philadelphia,0
9.66043E+17,Philly  s New Progressive DA Drops  Marijuana Possession Charges  Moves Big Pharma Opioid Crisis DALarryKrasner MarijuanaNews Philadelphia,0
9.66043E+17,House Ready Hold First Hearings Best Approach Fight Opioid Crisis  Provide Adequate Funding Kaiser healthnews,0
9.66043E+17,Trump Fumbles Around Opioid Crisis   Die Every Day,0
9.66043E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis qanon jordan sather abuse pharmagate via YouTube,1
9.66044E+17,Thanks Dem AG Matt Denn DEDOJ  pressure drug companies curb opioidcrisis,2
9.66044E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66044E+17,Boston Globe  Opioid crisis weighs New Hampshires chief medical examiner,0
9.66044E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66044E+17,Patients  doctors turn acupuncture amid Americas opioid crisis  CBS News TheACPA ccacpa chronicpain GiveASquatPain,0
9.66044E+17,House Republicans Take First Step Tackle Opioid Crisis,0
9.66044E+17,LordVladimort AynRandPaulRyan NRA Never mind  Go March   s  re Constitutional   ll keep A   s Constitutional right  one Mass Shooter NRA member  Facts don  t matter  protest Pharmaceutical Lobbyists  nothing opioid mental illness crisis US ,0
9.66044E+17,Patients  doctors turn acupuncture amid Americas opioid crisis  WDBJ  shawnster weirdnews paranormal malliard scicomm news himachal,0
9.66044E+17,BreitbartNews Gee isn  t easy get meds started opioid crisis ,0
9.66045E+17,Sackler family made billions opioid crisis healthnews,0
9.66045E+17,Trump Fumbles Around Opioid Crisis   Die Every Day via thedailybeast,0
9.66045E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis crisisACTORdavidHOGG,1
9.66046E+17,Opioid addiction  Chris Christie advise Trump panel crisis  CNN,0
9.66046E+17,  ,0
9.66046E+17,michellemalkin think billboards read Kill pharmaceutical companies end opioid crisis,0
9.66046E+17,Big Pharma Family Brought Us Opioid Crisis megabillionaire family behind one America  s profitable drugindustry empires  privately held Purdue Pharma ,0
9.66046E+17,Nassau Bar hold opioid crisis seminar,0
9.66047E+17,  MMS Hit piece  Flu Shots  Vax Propaganda  Opioid Crisis autism jordan sather via YouTube,0
9.66047E+17,jshallack StaleyBear williamlegate Willjr CNN  agency heads  waantung overturn environmental laws regs  lip service opioid crisis  attempts kill ACA  wall  Muslim ban  net neutrality ,0
9.66047E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66047E+17,Sackler family made billions opioid crisis,0
9.66047E+17,Hartford Health meets eprescribing deadline help battle opioid crisis via HealthITNews,0
9.66047E+17,drug family America  made   billion dollars opioid crisis America ,2
9.66047E+17,Although long derided pseudoscience still questioned many medical experts  acupuncture increasingly embraced patients doctors  sometimes alternative powerful painkillers behind nations opioid crisis ,0
9.66047E+17,Monday  Trump continued effort remove White House drug control effort proposal slice drug czar  s budget   million   million   writes carlsonmargaret,2
9.66048E+17,GOP Opioid Crisis Mass Shootings Income Inequality Foreign Power attacking democracy least Rich getting Richer ,0
9.66048E+17, Sackler brothers represented America  s wildest dream  three Brooklynborn sons Jewish immigrants ,0
9.66049E+17,HHSGov plan opioid crisis  Track prescribing patterns Medicaid data,0
9.66049E+17,Legislative hearings will first step fighting opioid crisis House Republicans  bills considered will focus law enforcement  public health prevention  insurance coverage issues  addiction recovery reformNOW,0
9.66049E+17,MaddowBlog MSNBC Hope solves middle east crisis opioid problem Friday ,0
9.66049E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66049E+17,Patients  doctors turn acupuncture amid Americas opioid crisis opioid         ambivalent    opioid   ,0
9.66049E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
